"","id","tweet","date","origtweet"
"76","226-76","RT : Writers respond to the #MeToo movement. Our #PENtownhall featuring     ?",2018-02-26 20:13:00,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?"
"77","226-77","RT : Writers respond to the #MeToo movement. Our #PENtownhall featuring     ?",2018-02-26 20:13:00,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?"
"78","226-78","#ResistanceMovement #Parkland #EmptyThePews #TakeAKnee #unhackthevote #MarchForOurLives #EmmaforChange #MAGA #Trump2020 #Republicans #GOPTaxScam #GOP #BlackLivesMatter #MeToo #LGBTQIA #WomensMarch #DACA #DACADreamers #VoteThemAllOut #Vote100",2018-02-26 20:13:00,"#ResistanceMovement #Parkland #EmptyThePews #TakeAKnee #unhackthevote #MarchForOurLives #EmmaforChange #MAGA #Trump2020 #Republicans #GOPTaxScam #GOP #BlackLivesMatter #MeToo #LGBTQIA #WomensMarch #DACA #DACADreamers #VoteThemAllOut #Vote100"
"79","226-79","The latest The John Hubbard Daily! Gf9irbwqdD #metoo",2018-02-26 20:13:00,"The latest The John Hubbard Daily! https://t.co/Gf9irbwqdD #metoo"
"80","226-80","Monica Lewinsky is back!!! She identifies herself as part of #MeToo and a victim of ?abuse of power? in a consensual sexual relationship. She was recently diagnosed as suffering from PTSD. I would love to know what Hillary Clinton has to say about this, but  I can probably guess.",2018-02-26 20:13:00,"Monica Lewinsky is back!!! She identifies herself as part of #MeToo and a victim of ?abuse of power? in a consensual sexual relationship. She was recently diagnosed as suffering from PTSD. I would love to know what Hillary Clinton has to say about this, but  I can probably guess."
"81","226-81","RT :  #MeToo ?  2016? [ ?  ]? ,  ?    ?   ' ?'? ?     ?   ",2018-02-26 20:13:00,"RT @kimminseoyoung: ??? #MeToo ? ?? 2016? [??????? ? ??? ???]? ????, ?? ? ??? ???? ?? ? ?? ?? '???? ?'? ? ?? ????? ???? ???. ? ???? ???? ???"
"82","226-82","On est d'accord que le dÔøΩbut de #ForrestGump serait un scandale aujourd'hui feat manspreading et harcÔøΩlement de rue ? #BalanceTonPorc #Metoo",2018-02-26 20:13:00,"On est d'accord que le dÇbut de #ForrestGump serait un scandale aujourd'hui feat manspreading et harcälement de rue ? ??

#BalanceTonPorc #Metoo"
"83","226-83","We watched the wholesale dissection of a young, unknown woman?me?who, due to legal quarantine, was unable to speak out on her own behalf.totally #MeToo kBh37IQVOQ",2018-02-26 20:13:00,"""We watched the wholesale dissection of a young, unknown woman?me?who, due to legal quarantine, was unable to speak out on her own behalf.""

totally #MeToo https://t.co/kBh37IQVOQ"
"84","226-84","Monica Lewinsky says #MeToo movement changed her view of Bill Clinton affair h6aLy1h32f",2018-02-26 20:13:00,"Monica Lewinsky says #MeToo movement changed her view of Bill Clinton affair https://t.co/h6aLy1h32f"
"85","226-85","Red Sparrow' a sadistic, gratuitous movie somehow made in the #metoo era qYxeEKz1Bt ",2018-02-26 19:23:00,"Red Sparrow' a sadistic, gratuitous movie somehow made in the #metoo era https://t.co/qYxeEKz1Bt @TB_Times"
"86","226-86","RT : 'Red Sparrow' a sadistic, gratuitous movie somehow made in the #metoo era qYxeEKz1Bt ",2018-02-26 20:13:00,"RT @TB_Times: 'Red Sparrow' a sadistic, gratuitous movie somehow made in the #metoo era https://t.co/qYxeEKz1Bt @TB_Times"
"87","226-87","Trump not only admitted to being a predator and told people to Grab em by the p*ssy, but bragged about getting away with peeing at naked children at Miss Teen USA. People need to open their eyes--and stop enabling sexual assault.#metoo #resist #trump",2018-02-26 20:13:00,"Trump not only admitted to being a predator and told people to ""Grab em by the p*ssy,"" but bragged about getting away with peeing at naked children at Miss Teen USA. People need to open their eyes--and stop enabling sexual assault.

#metoo #resist #trump"
"88","226-88","Using #metoo to speak for another woman, especially when it?s motivated by anger is worse than low.  It?s disgusting.",2018-02-26 20:13:00,"Using #metoo to speak for another woman, especially when it?s motivated by anger is worse than low.  It?s disgusting."
"89","226-89","RT : ?      #MeToo         ?    ?me too?  ,       ?me too? ",2018-02-26 20:13:00,"RT @luvyujoo: ? ??? ???? ??? ??? ??? #MeToo ??? ??? ??? ???? ?? ?? ??. ??? ? ?? ??? ???? ?me too? ?? ????, ??? ?? ?? ?? ??? ???? ?me too? ??"
"90","226-90","RT : Seattle people: Don't click on the reactionary hot takes about consent and #MeToo. Instead, come have a drink with me, @?",2018-02-26 20:13:00,"RT @sydbrownstone: Seattle people: Don't click on the reactionary hot takes about consent and #MeToo. Instead, come have a drink with me, @?"
"91","226-91","Denn es betrifft uns alle! #metoo #120dB rWSTkCvhH9",2018-02-26 20:13:00,"Denn es betrifft uns alle! #metoo #120dB https://t.co/rWSTkCvhH9"
"92","226-92","El trend #YoNoDenuncio impulsa a vÔøΩctimas de abuso sexual a hablar de su situaciÔøΩn.#MeToo #AbusomAufalJJbL bvhhiZ4pD0",2018-02-26 20:14:00,"El trend #YoNoDenuncio impulsa a v°ctimas de abuso sexual a hablar de su situaci¢n.
#MeToo #Abuso
https://t.co/mAufalJJbL https://t.co/bvhhiZ4pD0"
"93","226-93","Boston Herald Editorial: #MeToo overreach #mapoli TQXcGlLfy2",2018-02-26 20:14:00,"Boston Herald Editorial: #MeToo overreach #mapoli https://t.co/TQXcGlLfy2"
"94","226-94","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"95","226-95","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"96","226-96","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"97","226-97","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"98","226-98","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"99","226-99","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"100","226-100","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"101","226-101","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"102","226-102","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"103","226-103","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"104","226-104","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"105","226-105","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"106","226-106","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"107","226-107","#MeToo",2018-02-26 20:14:00,"@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo"
"108","226-108","Affaire #Darmanin : la seconde plaignante raconte les multiples ÔøΩchanges #BalanceTonPorc #MeToo Ia3my5Qx9y",2018-02-26 18:31:00,"Affaire #Darmanin : la seconde plaignante raconte les multiples Çchanges #BalanceTonPorc #MeToo https://t.co/Ia3my5Qx9y"
"109","226-109","RT : Affaire #Darmanin : la seconde plaignante raconte les multiples ÔøΩchanges #BalanceTonPorc #MeToo Ia3my5Qx9y",2018-02-26 20:14:00,"RT @hiphop_militant: Affaire #Darmanin : la seconde plaignante raconte les multiples Çchanges #BalanceTonPorc #MeToo https://t.co/Ia3my5Qx9y"
"110","226-110","Please read, specially noted #SaudiArabia is taking measures against sexual harrasment. #MosqueMeToo #MeToo 1SAbydE8kk",2018-02-26 20:14:00,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk"
"111","226-111","Please read, specially noted #SaudiArabia is taking measures against sexual harrasment. #MosqueMeToo #MeToo 1SAbydE8kk",2018-02-26 20:14:00,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk"
"112","226-112","Please read, specially noted #SaudiArabia is taking measures against sexual harrasment. #MosqueMeToo #MeToo 1SAbydE8kk",2018-02-26 20:14:00,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk"
"113","226-113","Please read, specially noted #SaudiArabia is taking measures against sexual harrasment. #MosqueMeToo #MeToo 1SAbydE8kk",2018-02-26 20:14:00,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk"
"114","226-114","RT : MEDIA  LIBERAL BLACKOUTThis is the REAL #MeToo Movement! HELP MAGNIFY THEIR VOICESGerman women have launched a campaign ca?",2018-02-26 20:14:00,"RT @AmyMek: MEDIA &amp; LIBERAL BLACKOUT

This is the REAL #MeToo Movement! HELP MAGNIFY THEIR VOICES

German women have launched a campaign ca?"
"115","226-115","#BODASGLITZ#AccesoriosParaNoviasyBodas#Exclusivo#Stickers#IDo#MeToo#Love#JustMarried#LoMejorParaTi#VenyEnamorate o1GlIYO9du",2018-02-26 20:14:00,"#BODASGLITZ
#AccesoriosParaNoviasyBodas
#Exclusivo
#Stickers
#IDo
#MeToo
#Love
#JustMarried
#LoMejorParaTi
#VenyEnamorate https://t.co/o1GlIYO9du"
"116","226-116","This is what #MeToo now looks like. Way to go #Hollywood and other wealthy #Progressives pushing for #GenderDysphoria acceptance! You really won it on this one hahaha 4mwX3e9PFh",2018-02-26 20:14:00,"This is what #MeToo now looks like. Way to go #Hollywood and other wealthy #Progressives pushing for #GenderDysphoria acceptance! You really won it on this one hahaha https://t.co/4mwX3e9PFh"
"117","226-117","RT : Still staring into the abyss. We see you. #metoo #timesup qnCvrkG6sX",2018-02-26 20:14:00,"RT @vonny_bravo: Still staring into the abyss. We see you. #metoo #timesup https://t.co/qnCvrkG6sX"
"118","226-118","#BAHRAMarch will feature Steve Bogue talking about #SexualHarassment  the #metoo movement. RSVP today 3/21 FiKqrpyyAN",2018-02-26 15:10:00,"#BAHRAMarch will feature Steve Bogue talking about #SexualHarassment &amp; the #metoo movement. RSVP today 3/21 @woodenlegsbrew https://t.co/FiKqrpyyAN"
"119","226-119","RT : #BAHRAMarch will feature Steve Bogue talking about #SexualHarassment  the #metoo movement. RSVP today 3/21 ?",2018-02-26 20:14:00,"RT @BAHRABoard: #BAHRAMarch will feature Steve Bogue talking about #SexualHarassment &amp; the #metoo movement. RSVP today 3/21 @woodenlegsbrew?"
"120","226-120","RT : #BAHRAMarch will feature Steve Bogue talking about #SexualHarassment  the #metoo movement. RSVP today 3/21 ?",2018-02-26 20:14:00,"RT @BAHRABoard: #BAHRAMarch will feature Steve Bogue talking about #SexualHarassment &amp; the #metoo movement. RSVP today 3/21 @woodenlegsbrew?"
"121","226-121","RT : Me on #MeToo #Timesup (and some other thoughts) for u9Ta13RWqB",2018-02-26 20:14:00,"RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB"
"122","226-122","RT : Me on #MeToo #Timesup (and some other thoughts) for u9Ta13RWqB",2018-02-26 20:14:00,"RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB"
"123","226-123","RT : Me on #MeToo #Timesup (and some other thoughts) for u9Ta13RWqB",2018-02-26 20:14:00,"RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB"
"124","226-124","RT :  #metoo    ,             ?  ",2018-02-26 20:14:00,"RT @circuswoman: ???????? #metoo ?? ????? ???? ??,?????????? ?? ??? ?????? ?? ?????? ?????.?????? ?????? ?? ???? ???? ?? ?? ? ???? ????????"
"125","226-125","RT : #METOO    2002? 17?, ?3  25 3?              ",2018-02-26 20:14:00,"RT @Two_Wing: #METOO ????? ??? ?????
???? 2002? 17?, ?3 ???? 25??? 3? ???? ????
?? ?? ???? ????? ??? ??? ?????
??? ?? ???? ?? ???? ????? ???"
"126","226-126","Monica Lewinsky: Emerging from ?the House of Gaslight? in the Age of #MeToo ueK2ob7Diy",2018-02-26 20:12:00,"Monica Lewinsky: Emerging from ?the House of Gaslight? in the Age of #MeToo https://t.co/ueK2ob7Diy"
"127","226-127","#MonicaLewinsky: #MeToo Actions have consequences. You were an adult, Monica.  You were not drugged, attacked in an alley, kidnapped or incested. YOU chose to have an affair w/powerful married man. ueK2ob7Diy",2018-02-26 20:14:00,"#MonicaLewinsky: #MeToo... Actions have consequences. You were an adult, Monica.  You were not drugged, attacked in an alley, kidnapped or incested. YOU chose to have an affair w/powerful married man. https://t.co/ueK2ob7Diy"
"128","226-128","Weinstein Co. Declares Bankruptcy As NY Attorney General Kills Bailout: It's been almost five months exactly since the New York Times launched the #MeToo movement with its initial expose about disgraced Hollywood studio head Harvey Weinstein's 0Sqll3L1T5 JKXnIbE5ph",2018-02-26 20:15:00,"Weinstein Co. Declares Bankruptcy As NY Attorney General Kills Bailout: It's been almost five months exactly since the New York Times launched the #MeToo movement with its initial expose about disgraced Hollywood studio head Harvey Weinstein's https://t.co/0Sqll3L1T5 https://t.co/JKXnIbE5ph"
"129","226-129","You are more concerned with (factual/confirmed) reporting of the offenders (4-10 male party delegates) than the victim (female politician getting anti-rape phrase yelled at her as a taunt). Could you have illustrated my point",2018-02-26 20:15:00,"@Blue__America @CapitolChris You are more concerned with (factual/confirmed) reporting of the offenders (4-10 male party delegates) than the victim (female politician getting anti-rape phrase yelled at her as a taunt). Could you have illustrated my point"
"130","226-130","You are more concerned with (factual/confirmed) reporting of the offenders (4-10 male party delegates) than the victim (female politician getting anti-rape phrase yelled at her as a taunt). Could you have illustrated my point",2018-02-26 20:15:00,"@Blue__America @CapitolChris You are more concerned with (factual/confirmed) reporting of the offenders (4-10 male party delegates) than the victim (female politician getting anti-rape phrase yelled at her as a taunt). Could you have illustrated my point"
