,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Media in Tweet,Tweet Image File,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Favorited,Favorite Count,In-Reply-To User ID,Is Quote Status,Language,Possibly Sensitive,Quoted Status ID,Retweeted,Retweet Count,Retweet ID,Source,Truncated,Unified Twitter ID,Imported Tweet Type,Added By Extended Analysis,Corrected By Extended Analysis,Place Bounding Box,Place Country,Place Country Code,Place Full Name,Place ID,Place Name,Place Type,Place URL
cfnu,globalnursesu,,,,,,,,,,,,,Mentions,3/8/18 13:34,"This #IWD2018 we are calling for action to end sexual violence and harassment against nurses, and all women. Let's work together to keep women safe in our homes and our workplaces. _#DoneWaiting@globalnursesU #WorkplaceViolence #EndGBV #endVAW #MeToo https://t.co/5datzKIk75",http://www.donewaiting.ca/harassment_violence,donewaiting.ca,iwd2018 donewaiting workplaceviolence endgbv endvaw metoo,,http://pbs.twimg.com/profile_images/955508917378822144/aI35EPTk_normal.jpg,3/8/18 13:34,https://twitter.com/#!/cfnu/status/971740954586619905,,,971740954586619905,,FALSE,15,,FALSE,en,,,FALSE,18,,Twitter Web Client,FALSE,971740954586619905,Retweet,0,0,,,,,,,,
_sierrawhiskee,presssec,,,,,,,,,,,,,Mentions,3/8/18 15:38,"#internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. #MAGA #MeToo@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",,,internationalwomensday maga metoo,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,3/8/18 15:38,https://twitter.com/#!/_sierrawhiskee/status/971772163886845954,,,971772163886845954,,FALSE,2884,,FALSE,en,,,FALSE,1465,,Twitter for Android,FALSE,971772163886845954,Retweet,0,0,,,,,,,,
_sierrawhiskee,ainsleyearhardt,,,,,,,,,,,,,Mentions,3/8/18 15:38,"#internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. #MAGA #MeToo@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",,,internationalwomensday maga metoo,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,3/8/18 15:38,https://twitter.com/#!/_sierrawhiskee/status/971772163886845954,,,971772163886845954,,FALSE,2884,,FALSE,en,,,FALSE,1465,,Twitter for Android,FALSE,971772163886845954,Retweet,0,0,,,,,,,,
_sierrawhiskee,nikkihaley,,,,,,,,,,,,,Mentions,3/8/18 15:38,"#internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. #MAGA #MeToo@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",,,internationalwomensday maga metoo,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,3/8/18 15:38,https://twitter.com/#!/_sierrawhiskee/status/971772163886845954,,,971772163886845954,,FALSE,2884,,FALSE,en,,,FALSE,1465,,Twitter for Android,FALSE,971772163886845954,Retweet,0,0,,,,,,,,
_sierrawhiskee,kellyannepolls,,,,,,,,,,,,,Mentions,3/8/18 15:38,"#internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. #MAGA #MeToo@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",,,internationalwomensday maga metoo,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,3/8/18 15:38,https://twitter.com/#!/_sierrawhiskee/status/971772163886845954,,,971772163886845954,,FALSE,2884,,FALSE,en,,,FALSE,1465,,Twitter for Android,FALSE,971772163886845954,Retweet,0,0,,,,,,,,
dwnews,dw_europe,,,,,,,,,,,,,Mentions,3/7/18 18:03,"The truth is that we have been abused by powerful men, that there is a power imbalance in the world.'Italian actress and director @AsiaArgento was among Harvey Weinstein's first accusers. She talked to @dw_europe about the wider impact of the #MeToo movement: https://t.co/Rux9T7FgpC",,,metoo,https://pbs.twimg.com/media/DXs-WWgXcAoaIwe.jpg,https://pbs.twimg.com/media/DXs-WWgXcAoaIwe.jpg,3/7/18 18:03,https://twitter.com/#!/dwnews/status/971446130016886784,,,971446130016886784,,FALSE,466,,FALSE,en,,,FALSE,161,,Media Studio,FALSE,971446130016886784,Retweet,0,0,,,,,,,,
klassiqman,spikedonline,,,,,,,,,,,,,Mentions,3/8/18 14:00,@JudgeJoeBrownTV What toxic misandry looks like in 2018 https://t.co/NykaohdjLT @RationalMale @THR @reason @CNN @CHSommers @spikedonline @washingtonpost @realDonaldTrump #misandry #MeToo,http://thefederalist.com/2018/03/08/the-hollywood-reporter-triumph-of-the-beta-male-cover-is-a-bad-sign/,thefederalist.com,misandry metoo,,http://pbs.twimg.com/profile_images/971904718908768256/n2kxR6ft_normal.jpg,3/8/18 14:00,https://twitter.com/#!/klassiqman/status/971747472254160897,,,971747472254160897,971727602577760256,FALSE,2,816129593975472128,FALSE,en,,,FALSE,1,,Twitter Web Client,FALSE,971727602577760256,Retweet,0,0,,,,,,,,
cynthiabasinet,un,,,,,,,,,,,,,Mentions,3/2/18 16:22,If ya wanna #bethechange - you empower it.  This ain’t no #photoop #IvankaTrump #MeToo #TimesUp #displacedsocieties #weknow why #wewearblack #homelessness #refugees #opioidcrisis #identitytheft #ipinfringement #ipaintfree #feedme #Stalkarazzi divert solutions and #realtalent! @UN https://t.co/I2LlDxD6jk,,,bethechange photoop ivankatrump metoo timesup displacedsocieties weknow wewearblack homelessness refugees opioidcrisis identitytheft ipinfringement ipaintfree feedme stalkarazzi realtalent,https://pbs.twimg.com/media/DXS-FroVAAAZaNB.jpg,https://pbs.twimg.com/media/DXS-FroVAAAZaNB.jpg,3/2/18 16:22,https://twitter.com/#!/cynthiabasinet/status/969608835257188352,,,969608835257188352,,FALSE,1,,FALSE,en,,,FALSE,1,,Twitter Lite,FALSE,969608835257188352,Retweet,0,0,,,,,,,,
jayvltm,poulin2012,,,,,,,,,,,,,Mentions,3/8/18 21:34,"La qualité du débat ce soir, dans #VraimentPolitique, me laisse sans voix. Présentation excellente, des invités très intéressants, pas d'accord sur tout, mais qui s'écoutent. Et merci à @Poulin2012 d'avoir rappelé l'origine de #MeToo. ____ @LeMediaTV.",,,vraimentpolitique metoo,,http://pbs.twimg.com/profile_images/849631329205587968/PF80BCMJ_normal.jpg,3/8/18 21:34,https://twitter.com/#!/jayvltm/status/971861764886417413,,,971861764886417413,,FALSE,51,,FALSE,fr,,,FALSE,28,,Twitter for iPad,FALSE,971861764886417413,Retweet,0,0,,,,,,,,
lemediatv,poulin2012,,,,,,,,,,,,,Mentions,3/8/18 21:07,"""Le mouvement #metoo est devenu un vrai business pour les avocats, mais aucune grande loi n'est en préparation pour l'instant aux #USA suite à ces mobilisations "" @Poulin2012 sur #VraimentPolitique à voir en direct sur https://t.co/Iqb1OlkhRJ https://t.co/vNHnJtNMvC",https://www.youtube.com/watch?v=980ckdoxOhI,youtube.com,metoo usa vraimentpolitique,https://pbs.twimg.com/media/DXy4xtKW4AA0_dP.jpg,https://pbs.twimg.com/media/DXy4xtKW4AA0_dP.jpg,3/8/18 21:07,https://twitter.com/#!/lemediatv/status/971854864224530432,,,971854864224530432,,FALSE,15,,FALSE,fr,,,FALSE,15,,Twitter Web Client,FALSE,971854864224530432,Retweet,0,0,,,,,,,,
lemediatv,estherbenbassa,,,,,,,,,,,,,Mentions,3/8/18 20:05,"""Ce mouvement est très intéressant car le pouvoir réside dans la parole, la parole est un lieu de pouvoir, les femmes politiques par exemple n'ont pas autant de temps de parole que les hommes"".  @EstherBenbassa #Metoo #8mars Suivez #VraimentPolitique sur https://t.co/Iqb1OlkhRJ https://t.co/w0zLnggNFk",https://www.youtube.com/watch?v=980ckdoxOhI,youtube.com,metoo 8mars vraimentpolitique,https://pbs.twimg.com/media/DXyqyQWXkAAny8X.jpg,https://pbs.twimg.com/media/DXyqyQWXkAAny8X.jpg,3/8/18 20:05,https://twitter.com/#!/lemediatv/status/971839438170017794,,,971839438170017794,,FALSE,29,,FALSE,fr,,,FALSE,24,,Twitter Web Client,FALSE,971839438170017794,Retweet,0,0,,,,,,,,
lemediatv,estherbenbassa,,,,,,,,,,,,,Mentions,3/8/18 21:15,"""L'homme qui a dit qu'il voulait gifler Caroline de Haas, sans vouloir rentrer dans les détails, il a eu son petit ruban le soir des #Cesar2018... "" @EstherBenbassa dans #VraimentPolitique à suivre sur https://t.co/Iqb1OlkhRJ#Metoo #8mars #journeedesdroitsdesfemmes",https://www.youtube.com/watch?v=980ckdoxOhI,youtube.com,cesar2018 vraimentpolitique metoo 8mars journeedesdroitsdesfemmes,,http://pbs.twimg.com/profile_images/958277721142030336/81cneNz__normal.jpg,3/8/18 21:15,https://twitter.com/#!/lemediatv/status/971856876097933312,,,971856876097933312,,FALSE,16,,FALSE,fr,,,FALSE,18,,Twitter Web Client,FALSE,971856876097933312,Retweet,0,0,,,,,,,,
bot_toby1,dashannestokes,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @DaShanneStokes: Watch Trump Say ‘True’ When Called A Sexual Predator In 2006https://t.co/hfaPzhtWM4#womensday #resist #metoo #happy…",https://www.huffingtonpost.com/entry/watch-trump-say-true-when-called-a-sexual-predator-in-2006_us_5804d258e4b0162c043cd864,huffingtonpost.com,womensday resist metoo,,http://pbs.twimg.com/profile_images/898000457603272704/1OgO_21a_normal.jpg,3/9/18 01:10,https://twitter.com/#!/bot_toby1/status/971916006716297217,,,971916006716297217,,FALSE,0,,FALSE,en,,,FALSE,13,971890844000243714,BOT Toby,FALSE,971890844000243714,Tweet,0,0,,,,,,,,
lisapatrell,maria,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,gwencarreric,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,sybrinafulton,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,colleenflangan,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,reshmasaujani,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,domesticworkers,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,aijenpoo,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,iammarleydias,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
lisapatrell,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/811579454996840448/53qtDjH9_normal.jpg,3/9/18 01:10,https://twitter.com/#!/lisapatrell/status/971916010210066432,,,971916010210066432,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
raghe_o,serfidd,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @serfidd: __ ____ ____ ____ _____ ___, ___, ____ _____. #metoo #______ https://t.co/jleOvU9oDW",,,metoo ______,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,3/9/18 01:10,https://twitter.com/#!/raghe_o/status/971916015603826688,,,971916015603826688,,FALSE,0,,FALSE,ko,,,FALSE,319,971876029282349057,Twitter for iPhone,FALSE,971876029282349057,Tweet,0,0,,,,,,,,
scarfacelit,iamgmjohnson,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. Sexual assault in this country is an absolute j…",,,,,http://pbs.twimg.com/profile_images/965756381847367680/g79xWPoQ_normal.jpg,3/9/18 01:10,https://twitter.com/#!/scarfacelit/status/971916023610802176,,,971916023610802176,,FALSE,0,,TRUE,en,,971585615878873090,FALSE,6158,971586963945017345,Twitter Web Client,FALSE,971586963945017345,Tweet,0,0,,,,,,,,
ssayuri0627,netizenbuzz,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @netizenbuzz: #metoo victim releases recent Katalk exchange with idol singer https://t.co/J035If4H3c https://t.co/o9pPTMCkKa,http://netizenbuzz.blogspot.com/2018/03/metoo-victim-releases-recent-katalk.html?utm_source=dlvr.it&utm_medium=twitter,blogspot.com,metoo,https://pbs.twimg.com/media/DXzmDCOUMAETpOk.jpg,https://pbs.twimg.com/media/DXzmDCOUMAETpOk.jpg,3/9/18 01:10,https://twitter.com/#!/ssayuri0627/status/971916045421182976,,,971916045421182976,,FALSE,0,,FALSE,en,,,FALSE,69,971904561878200321,Twitter for Android,FALSE,971904561878200321,Tweet,0,0,,,,,,,,
noseyj,serfidd,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @serfidd: __ ____ ____ ____ _____ ___, ___, ____ _____. #metoo #______ https://t.co/jleOvU9oDW",,,metoo ______,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,3/9/18 01:10,https://twitter.com/#!/noseyj/status/971916052777943041,,,971916052777943041,,FALSE,0,,FALSE,ko,,,FALSE,319,971876029282349057,Twitter for iPhone,FALSE,971876029282349057,Tweet,0,0,,,,,,,,
poasaram,serfidd,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @serfidd: __ ____ ____ ____ _____ ___, ___, ____ _____. #metoo #______ https://t.co/jleOvU9oDW",,,metoo ______,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,3/9/18 01:10,https://twitter.com/#!/poasaram/status/971916055412072448,,,971916055412072448,,FALSE,0,,FALSE,ko,,,FALSE,319,971876029282349057,Twitter for iPhone,FALSE,971876029282349057,Tweet,0,0,,,,,,,,
gezus__,ditka619,,,,,,,,,,,,,Replies to,3/9/18 01:10,@ditka619 Ramiro exposed her on international women's day smh. #MeToo,,,metoo,,http://pbs.twimg.com/profile_images/679836165965365249/w-qfi6DQ_normal.jpg,3/9/18 01:10,https://twitter.com/#!/gezus__/status/971916060084658177,,,971916060084658177,971915761227739137,FALSE,0,1188027852,FALSE,en,,,FALSE,0,,Twitter Lite,FALSE,971915761227739137,Tweet,0,0,,,,,,,,
boorinm,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/841116388211085312/969Eemri_normal.jpg,3/9/18 01:10,https://twitter.com/#!/boorinm/status/971916064794685440,,,971916064794685440,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
labsactivate,crzeladi,,,,,,,,,,,,,Mentions,3/8/18 22:48,"Can you hear us now? Whatever the movement - #metoo, #FreePalestine #EndPoliceBrutality #Parkland #BlacklivesMatter. Women have been leading. Its time to listen! #InternationalWomensDay2018 #IWD2018 @crzeladi @MuslimARC @LEAN4CHANGE @TaranaBurke @monicacurcapax https://t.co/pbQIg1SsYb",,,metoo freepalestine endpolicebrutality parkland blacklivesmatter internationalwomensday2018 iwd2018,https://pbs.twimg.com/media/DXzQHKEUMAA5K9y.jpg,https://pbs.twimg.com/media/DXzQHKEUMAA5K9y.jpg,3/8/18 22:48,https://twitter.com/#!/labsactivate/status/971880447675285505,,,971880447675285505,,FALSE,11,,FALSE,en,,,FALSE,8,,Twitter for iPhone,FALSE,971880447675285505,Retweet,0,0,,,,,,,,
crzeladi,labsactivate,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @LabsActivate: Can you hear us now? Whatever the movement - #metoo, #FreePalestine #EndPoliceBrutality #Parkland #BlacklivesMatter. Wome…",,,metoo freepalestine endpolicebrutality parkland blacklivesmatter,,http://pbs.twimg.com/profile_images/807471211504537600/uMf5OLUk_normal.jpg,3/9/18 01:10,https://twitter.com/#!/crzeladi/status/971916074357735424,,,971916074357735424,,FALSE,0,,FALSE,en,,,FALSE,8,971880447675285505,Twitter for iPhone,FALSE,971880447675285505,Tweet,0,0,,,,,,,,
anne_issa_calil,kristintbooth,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @kristintbooth: Honored &amp; excited to have been asked to speak today!! #internationalwomensday #timesup #metoo… https://t.co/lquCmJzDrT,https://www.instagram.com/p/BgEBMksl98Q/,instagram.com,internationalwomensday timesup metoo,,http://pbs.twimg.com/profile_images/969648674681782272/pEelFJm8_normal.jpg,3/9/18 01:10,https://twitter.com/#!/anne_issa_calil/status/971916101884968960,,,971916101884968960,,FALSE,0,,FALSE,en,,,FALSE,10,971729337710911488,Twitter for Android,FALSE,971729337710911488,Tweet,0,0,,,,,,,,
coryshowtime,coryshowtime,,,,,,,,,,,,,Tweet,3/9/18 01:10,#internationalwomensday #notmypresident #yesallwomen #menaretrash #metoo #CsideFunny https://t.co/DACCmKVSwM,https://www.instagram.com/p/BgFWDKWl2Fv/,instagram.com,internationalwomensday notmypresident yesallwomen menaretrash metoo csidefunny,,http://pbs.twimg.com/profile_images/781902997567647745/1vqKjqoU_normal.jpg,3/9/18 01:10,https://twitter.com/#!/coryshowtime/status/971916102782500864,,,971916102782500864,,FALSE,0,,FALSE,und,,,FALSE,0,,Instagram,FALSE,971916102782500864,Tweet,0,0,,,,,,,,
nttkd1412,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/971457102416719873/P6-two1j_normal.jpg,3/9/18 01:10,https://twitter.com/#!/nttkd1412/status/971916105198460929,,,971916105198460929,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
jenmyronuk,tiffanyshlain,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @tiffanyshlain: A new day is on the horizon. Let's turn the gender equality conversation into action. Our new trailer for 50/50 Day feat…,,,,,http://pbs.twimg.com/profile_images/827560065880055808/KUsEnKpw_normal.jpg,3/9/18 01:10,https://twitter.com/#!/jenmyronuk/status/971916105643057157,,,971916105643057157,,FALSE,0,,FALSE,en,,,FALSE,23,969058109804163072,Twitter Web Client,FALSE,969058109804163072,Tweet,0,0,,,,,,,,
bwestbrookaz8,bwestbrookaz8,,,,,,,,,,,,,Tweet,3/8/18 23:24,"Today I celebrate the lives of some of the world’s heroes - women who never had the chance to say, #METOO, those who have, those who will try, and who encourage. #InternationalWomensDay https://t.co/cNEELuW6f1",,,metoo internationalwomensday,https://pbs.twimg.com/tweet_video_thumb/DXzYX9bUQAA1LHg.jpg,https://pbs.twimg.com/tweet_video_thumb/DXzYX9bUQAA1LHg.jpg,3/8/18 23:24,https://twitter.com/#!/bwestbrookaz8/status/971889536459419649,,,971889536459419649,,FALSE,56,,FALSE,en,,,FALSE,28,,Twitter for iPhone,FALSE,971889536459419649,Retweet,0,0,,,,,,,,
thisistw,bwestbrookaz8,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @BWestbrookAZ8: Today I celebrate the lives of some of the world’s heroes - women who never had the chance to say, #METOO, those who hav…",,,metoo,,http://pbs.twimg.com/profile_images/868220916508930048/QWz2S3ga_normal.jpg,3/9/18 01:10,https://twitter.com/#!/thisistw/status/971916111313645569,,,971916111313645569,,FALSE,0,,FALSE,en,,,FALSE,28,971889536459419649,Twitter for iPhone,FALSE,971889536459419649,Tweet,0,0,,,,,,,,
mi3mix4,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:10,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/971755001486835712/KN-5lonI_normal.jpg,3/9/18 01:10,https://twitter.com/#!/mi3mix4/status/971916113918373888,,,971916113918373888,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
midsky25ls,wetoo_japan,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @BFJNews: _________________________________@WeToo_Japan_______________________________________________________________________________…",,,,,http://pbs.twimg.com/profile_images/971360272223952897/cdGjAB3i_normal.jpg,3/9/18 01:10,https://twitter.com/#!/midsky25ls/status/971916114958544896,,,971916114958544896,,FALSE,0,,FALSE,ja,,,FALSE,2388,970841395190640640,Twitter for Android,FALSE,970841395190640640,Tweet,0,0,,,,,,,,
midsky25ls,bfjnews,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @BFJNews: _________________________________@WeToo_Japan_______________________________________________________________________________…",,,,,http://pbs.twimg.com/profile_images/971360272223952897/cdGjAB3i_normal.jpg,3/9/18 01:10,https://twitter.com/#!/midsky25ls/status/971916114958544896,,,971916114958544896,,FALSE,0,,FALSE,ja,,,FALSE,2388,970841395190640640,Twitter for Android,FALSE,970841395190640640,Tweet,0,0,,,,,,,,
